aqid,GFMS_TotalArea_km,GFMS_%Area,GFMS_MeanDepth,GFMS_MaxDepth,GFMS_Duration
132498,0.0,0.0,0.0,0.0,3
132499,0.0,0.0,0.0,0.0,3
132500,1735.9827059791455,12.381292151759821,5.841067790985107,16.877151489257812,3
132611,0.0,0.0,0.0,0.0,3
132612,385.4876252924498,1.7606573902504308,0.9594224691390991,1.707207441329956,3
132613,0.0,0.0,0.0,0.0,3
132614,0.0,0.0,0.0,0.0,3
132615,0.0,0.0,0.0,0.0,3
132616,0.0,0.0,0.0,0.0,3
132617,0.0,0.0,0.0,0.0,3
132618,192.47411744250374,0.7660451014181252,1.6545076370239258,1.6545076370239258,3
132619,0.0,0.0,0.0,0.0,3
132621,0.0,0.0,0.0,0.0,3
132622,0.0,0.0,0.0,0.0,3
132623,0.0,0.0,0.0,0.0,3
132624,0.0,0.0,0.0,0.0,3
132625,0.0,0.0,0.0,0.0,3
132626,0.0,0.0,0.0,0.0,3
132627,0.0,0.0,0.0,0.0,3
132628,0.0,0.0,0.0,0.0,3
132629,0.0,0.0,0.0,0.0,3
132631,0.0,0.0,0.0,0.0,3
132632,0.0,0.0,0.0,0.0,3
132633,0.0,0.0,0.0,0.0,3
132634,0.0,0.0,0.0,0.0,3
132635,0.0,0.0,0.0,0.0,3
132636,0.0,0.0,0.0,0.0,3
132637,0.0,0.0,0.0,0.0,3
132638,0.0,0.0,0.0,0.0,3
132639,0.0,0.0,0.0,0.0,3
132641,192.14863267184782,1.7498125658458545,0.1714491844177246,0.1714491844177246,3
132642,0.0,0.0,0.0,0.0,3
132643,0.0,0.0,0.0,0.0,3
132644,0.0,0.0,0.0,0.0,3
132645,0.0,0.0,0.0,0.0,3
132646,0.0,0.0,0.0,0.0,3
132647,0.0,0.0,0.0,0.0,3
132648,0.0,0.0,0.0,0.0,3
132649,0.0,0.0,0.0,0.0,3
132650,1345.6848560800142,5.678349531095271,3.4398910999298096,11.286338806152344,3
132661,192.14863267184782,1.7378359900919385,0.016382932662963867,0.016382932662963867,3
132662,0.0,0.0,0.0,0.0,3
132663,0.0,0.0,0.0,0.0,3
132664,0.0,0.0,0.0,0.0,3
132665,0.0,0.0,0.0,0.0,3
132666,0.0,0.0,0.0,0.0,3
132667,0.0,0.0,0.0,0.0,3
132668,0.0,0.0,0.0,0.0,3
132669,0.0,0.0,0.0,0.0,3
132670,0.0,0.0,0.0,0.0,3
132681,0.0,0.0,0.0,0.0,3
132682,0.0,0.0,0.0,0.0,3
132683,0.0,0.0,0.0,0.0,3
132684,0.0,0.0,0.0,0.0,3
132685,0.0,0.0,0.0,0.0,3
132686,0.0,0.0,0.0,0.0,3
132687,0.0,0.0,0.0,0.0,3
132688,0.0,0.0,0.0,0.0,3
132689,1729.6191287602846,4.682444462264682,1.1980891227722168,3.512727737426758,3
132691,192.50163159913137,1.4980396593426872,0.06115537881851196,0.06115537881851196,3
132692,577.898401510351,6.295881557246881,0.3068135678768158,0.4791245460510254,3
132693,0.0,0.0,0.0,0.0,3
132694,0.0,0.0,0.0,0.0,3
132695,0.0,0.0,0.0,0.0,3
132696,385.2279895529266,1.5452321801502578,0.15694189071655273,0.2994403839111328,3
132697,192.50163159913137,0.5977024438250824,0.006607749965041876,0.006607749965041876,3
132698,0.0,0.0,0.0,0.0,3
132699,3466.2263522023577,15.55579967791077,0.565723180770874,2.1944732666015625,3
132710,1157.392472974147,69.2890476599766,201.9391632080078,356.5166015625,3
132721,0.0,0.0,0.0,0.0,3
132722,2314.773932453422,16.152484382744376,16.628618240356445,168.529541015625,3
132723,1350.2776048236035,18.299296026123358,2.7105252742767334,16.413188934326172,3
132724,5207.408498620722,11.830958338597371,1.6512621641159058,7.973167419433594,3
132725,1157.3998152895067,18.872133291506785,2.712693929672241,6.323554039001465,3
132726,2120.6352238228346,9.960110545822626,0.5420434474945068,2.048487663269043,3
132727,0.0,0.0,0.0,0.0,3
132728,3857.338293026396,9.770410408448381,3.3909904956817627,11.91558837890625,3
132729,3471.945222003663,6.776142959362532,9.883586883544922,36.12054443359375,3
132730,964.4531921591597,82.08817882721492,90.17826080322266,150.465087890625,3
132741,0.0,0.0,0.0,0.0,3
132742,0.0,0.0,0.0,0.0,3
132743,192.84016284570978,7.899762845325927,9.258095815312117e-05,9.258095815312117e-05,3
132744,4629.605685698158,14.179406408982626,1.739111065864563,4.585420608520508,3
132745,964.2512880235145,28.328479125486684,4.712104797363281,9.766769409179688,3
132746,192.8502576047029,2.9795180248580135,2.853057861328125,2.853057861328125,3
132747,964.1787897015499,23.098097196725995,4.987361907958984,10.2105712890625,3
132748,0.0,0.0,0.0,0.0,3
132749,192.85943481116033,1.199600116434578,0.00024426166783086956,0.00024426166783086956,3
132751,1542.8185816650093,39.15073719293025,58.727333068847656,106.830810546875,3
132752,192.80437375563633,6.438674643439307,3.1566162109375,3.1566162109375,3
132753,771.1881315291998,46.92912154593428,13.684101104736328,31.8515625,3
132754,578.3268655906693,13.368566617599301,2.5335986614227295,4.240317344665527,3
132755,963.935613101942,71.97362879599952,6.755206108093262,18.66455078125,3
132756,962.2559519066866,1.8460881588919575,1.2410167455673218,2.7573890686035156,3
132757,1734.7723085372502,8.58913232900036,1.0340220928192139,3.1275100708007812,3
132758,1540.566168443808,2.900537340660978,0.33425602316856384,0.9268333911895752,3
132759,385.6463714488096,3.462274112421404,0.9846706390380859,1.6340579986572266,3
132761,385.6693134279201,1.0264208315014112,0.08891534805297852,0.14605069160461426,3
132762,2891.0122229971516,13.344437601711217,1.7709286212921143,4.865278244018555,3
132763,3857.2813977522756,22.097702056782627,1.8209741115570068,4.7170867919921875,3
132764,192.7906093104462,1.5016693980033382,0.2254641056060791,0.2254641056060791,3
132765,385.73538884283664,24.572920720444593,1.4964122772216797,1.6165580749511719,3
132766,3279.143607136681,39.858150666895035,1.6273469924926758,4.704545974731445,3
132767,1349.9600642011633,15.082708919028967,7.750586032867432,17.390045166015625,3
132768,1349.5975834635644,20.29970064000072,3.8501124382019043,9.642412185668945,3
132769,2506.3559260133225,43.959426370846,1.7937684059143066,5.354855537414551,3
132770,0.0,0.0,0.0,0.0,3
132781,385.7785234838326,36.58482105193689,20.976612091064453,27.734222412109375,3
132782,385.7977969164584,6.63645777157998,0.1607499122619629,0.29705047607421875,3
132783,8865.89908460734,15.993971875558158,25.44742202758789,82.75225830078125,3
132784,0.0,0.0,0.0,0.0,3
132785,0.0,0.0,0.0,0.0,3
132786,0.0,0.0,0.0,0.0,3
132787,0.0,0.0,0.0,0.0,3
132788,0.0,0.0,0.0,0.0,3
132789,191.63739608507277,0.8870731224767394,0.0007130242302082479,0.0007130242302082479,3
132791,771.5588826185549,14.912162808262098,0.46845129132270813,1.120276927947998,3
132792,9258.856194002992,15.61330218359443,0.9852697253227234,5.394073486328125,3
132793,6751.181524434031,17.576338184215047,0.5883570909500122,2.8343381881713867,3
132794,12534.397776374426,24.17412892990835,2.141969919204712,26.845844268798828,3
132795,0.0,0.0,0.0,0.0,3
132796,9441.313695226807,30.40399024936339,3.9987881183624268,30.673362731933594,3
132797,4046.52374501883,23.992513034050138,0.722902238368988,2.457550048828125,3
132798,3273.876066555306,11.457251570612101,4.064553737640381,38.81047058105469,3
132799,0.0,0.0,0.0,0.0,3
132810,0.0,0.0,0.0,0.0,3
132820,0.0,0.0,0.0,0.0,3
132830,0.0,0.0,0.0,0.0,3
132841,0.0,0.0,0.0,0.0,3
132842,0.0,0.0,0.0,0.0,3
132843,0.0,0.0,0.0,0.0,3
132844,0.0,0.0,0.0,0.0,3
132845,0.0,0.0,0.0,0.0,3
132846,0.0,0.0,0.0,0.0,3
132847,0.0,0.0,0.0,0.0,3
132848,190.81377459277462,2.8257488077737225,0.03897500038146973,0.03897500038146973,3
132849,0.0,0.0,0.0,0.0,3
132850,0.0,0.0,0.0,0.0,3
132861,192.03315257681385,42.816851894165616,33.479522705078125,33.479522705078125,3
132862,192.0725598552405,11.844647061432028,33.95426940917969,33.95426940917969,3
132863,0.0,0.0,0.0,0.0,3
132864,0.0,0.0,0.0,0.0,3
132865,3845.5762045557863,44.319042895394105,11.437248229980469,34.91600036621094,3
132866,0.0,0.0,0.0,0.0,3
132867,2888.9719663296282,25.485442998281886,4.144318103790283,16.536479949951172,3
132868,578.280068926448,34.32018811924157,1.7212907075881958,2.384161949157715,3
132869,1156.6922728591298,23.44411899442623,5.009304523468018,9.964946746826172,3
132870,0.0,0.0,0.0,0.0,3
132881,0.0,0.0,0.0,0.0,3
132882,0.0,0.0,0.0,0.0,3
132883,0.0,0.0,0.0,0.0,3
132884,0.0,0.0,0.0,0.0,3
132885,0.0,0.0,0.0,0.0,3
132886,0.0,0.0,0.0,0.0,3
132887,0.0,0.0,0.0,0.0,3
132888,0.0,0.0,0.0,0.0,3
132889,0.0,0.0,0.0,0.0,3
132891,0.0,0.0,0.0,0.0,3
132892,0.0,0.0,0.0,0.0,3
132893,0.0,0.0,0.0,0.0,3
132894,0.0,0.0,0.0,0.0,3
132895,0.0,0.0,0.0,0.0,3
132896,0.0,0.0,0.0,0.0,3
132897,0.0,0.0,0.0,0.0,3
132898,0.0,0.0,0.0,0.0,3
132899,0.0,0.0,0.0,0.0,3
132910,575.1942779452407,5.327361152140749,1.8098498582839966,3.4923489093780518,3
132920,0.0,0.0,0.0,0.0,3
132930,0.0,0.0,0.0,0.0,3
132941,0.0,0.0,0.0,0.0,3
132942,0.0,0.0,0.0,0.0,3
132943,0.0,0.0,0.0,0.0,3
132944,0.0,0.0,0.0,0.0,3
132945,0.0,0.0,0.0,0.0,3
132946,0.0,0.0,0.0,0.0,3
132947,0.0,0.0,0.0,0.0,3
132948,0.0,0.0,0.0,0.0,3
132949,0.0,0.0,0.0,0.0,3
132951,0.0,0.0,0.0,0.0,3
132952,0.0,0.0,0.0,0.0,3
132953,0.0,0.0,0.0,0.0,3
132954,0.0,0.0,0.0,0.0,3
132955,0.0,0.0,0.0,0.0,3
132956,0.0,0.0,0.0,0.0,3
132957,0.0,0.0,0.0,0.0,3
132958,0.0,0.0,0.0,0.0,3
132959,0.0,0.0,0.0,0.0,3
132960,0.0,0.0,0.0,0.0,3
132971,0.0,0.0,0.0,0.0,3
132972,0.0,0.0,0.0,0.0,3
132973,0.0,0.0,0.0,0.0,3
132974,0.0,0.0,0.0,0.0,3
132975,0.0,0.0,0.0,0.0,3
132976,0.0,0.0,0.0,0.0,3
132977,0.0,0.0,0.0,0.0,3
132978,188.817275211564,1.9971958805634242,3.773540496826172,3.773540496826172,3
132979,188.817275211564,22.444446780926818,0.8627578020095825,0.8627578020095825,3
132980,0.0,0.0,0.0,0.0,3
132991,1323.244096369472,39.30491830865784,2.043458938598633,3.3107733726501465,3
132992,0.0,0.0,0.0,0.0,3
132993,0.0,0.0,0.0,0.0,3
132994,0.0,0.0,0.0,0.0,3
132995,0.0,0.0,0.0,0.0,3
132996,0.0,0.0,0.0,0.0,3
132997,0.0,0.0,0.0,0.0,3
132998,0.0,0.0,0.0,0.0,3
132999,0.0,0.0,0.0,0.0,3
133100,9419.292823204652,46.300466496023624,4.34040641784668,43.417362213134766,3
133201,6927.359076206103,51.06444029438265,18.032573699951172,143.1146240234375,3
133202,770.5174479747394,32.64313821078726,7.889779567718506,30.395431518554688,3
133203,0.0,0.0,0.0,0.0,3
133204,4432.081937436347,27.616330629136904,0.83130943775177,4.312175750732422,3
133205,1924.732016804578,46.665385314687974,19.281471252441406,50.913818359375,3
133206,2307.8930362098886,59.76099249819489,3.7837231159210205,14.02066421508789,3
133207,2116.3963646899315,56.8966120512181,11.509209632873535,33.87672424316406,3
133208,3273.1065787446787,52.31344946889399,1.041619896888733,3.829936981201172,3
133209,6351.761630738021,66.60284665228467,1.7364541292190552,25.20079803466797,3
133301,5967.018770290145,65.06479439000987,4.858880519866943,35.464691162109375,3
133302,11558.328694135635,46.30366115070914,5.316328048706055,41.55995178222656,3
133303,578.0653709960438,148.26865165066005,1.1550674438476562,2.2872724533081055,3
133304,770.7935842187045,17.265690096174023,8.994412422180176,23.20569610595703,3
133305,192.77592759651802,38.382540850557795,3.914163971785456e-05,3.914163971785456e-05,3
133306,0.0,0.0,0.0,0.0,3
133307,0.0,0.0,0.0,0.0,3
133308,0.0,0.0,0.0,0.0,3
133309,192.86769442141832,64.6944342805164,0.6617679595947266,0.6617679595947266,3
133410,3278.894892198228,30.915261486045235,12.744852066040039,37.6302490234375,3
133421,0.0,0.0,0.0,0.0,3
133422,192.88146070051002,2.581037662156799,0.07433152198791504,0.07433152198791504,3
133423,0.0,0.0,0.0,0.0,3
133424,0.0,0.0,0.0,0.0,3
133425,963.5575807506173,13.306589824272605,0.7660874724388123,2.4986541271209717,3
133426,0.0,0.0,0.0,0.0,3
133427,0.0,0.0,0.0,0.0,3
133428,0.0,0.0,0.0,0.0,3
133429,1734.1557456707392,37.34158964139013,5.256343841552734,15.730300903320312,3
133430,2314.7390567633165,17.921782358141552,25.142675399780273,117.10528564453125,3
133440,3278.850849039179,29.25323200054083,1.9832000732421875,12.48807144165039,3
133450,2314.803301745427,13.39972269621062,87.3827133178711,256.1029052734375,3
133461,192.89981624874085,5.4451496273990045,83.50648498535156,83.50648498535156,3
133462,385.7794413682276,3.4559614782935384,103.14647674560547,129.47610473632812,3
133463,1543.0911499563588,16.06562080020347,43.189430236816406,136.12985229492188,3
133464,964.4183167092218,9.620508058810291,0.2534463703632355,0.6148604154586792,3
133465,578.594823653997,25.1227850699153,23.494600296020508,38.613250732421875,3
133466,2892.739188984957,38.2717495416033,2.0440800189971924,23.333648681640625,3
133467,4242.033935625486,54.378789924255976,2.214848279953003,19.658905029296875,3
133468,3277.1439851995633,51.929087745678814,0.5273203253746033,2.483675003051758,3
133469,6359.787064529578,74.54027055191041,1.8998589515686035,10.452018737792969,3
133471,192.9007340414358,33.163830079674696,10.249382019042969,10.249382019042969,3
133472,2893.243022804988,29.14479670371114,3.1576194763183594,7.313776016235352,3
133473,1350.2831113614388,41.07583690779735,14.248054504394531,37.08642578125,3
133474,578.693024223558,12.380041349099725,2.872314453125,7.154468536376953,3
133475,0.0,0.0,0.0,0.0,3
133476,771.5570469676652,11.110958180058308,3.063661813735962,6.473827362060547,3
133477,385.7684280043559,13.760326993399136,1.8734817504882812,3.643218994140625,3
133478,385.76292140102004,8.286234687111305,0.7912540435791016,1.1392898559570312,3
133479,964.3430611404278,17.285308880940097,13.66662883758545,23.710922241210938,3
133480,964.2503704709789,9.54309141284391,6.232075214385986,9.398155212402344,3
133490,385.61058628840806,2.6854707574707493,0.8103864789009094,1.4278564453125,3
133510,4629.423047480173,24.277722714798347,0.32248905301094055,1.951059341430664,3
133520,385.7684280043559,5.212987536377427,0.2841684818267822,0.5561666488647461,3
133530,1157.1189824885967,59.31440128031075,0.19124996662139893,0.5381917953491211,3
133540,1928.3575794030999,14.28560216392,1.406913161277771,3.5688533782958984,3
133550,385.6344417331985,18.584371425476075,0.11778463423252106,0.20866000652313232,3
133561,770.7339498827356,14.422918722147433,0.9069603681564331,1.8571181297302246,3
133562,0.0,0.0,0.0,0.0,3
133563,1349.3791933224609,29.208682158628513,1.3062770366668701,3.7860565185546875,3
133564,1349.5149971198691,50.319475606413576,1.993834376335144,3.65193510055542,3
133565,385.50414132993006,37.42518841801691,0.06886890530586243,0.11816596984863281,3
133566,0.0,0.0,0.0,0.0,3
133567,192.76032868370515,80.92882787904576,3.1700820922851562,3.1700820922851562,3
133568,2699.3025302938654,101.38332084971655,2.1752219200134277,12.374149322509766,3
133569,1927.971246124482,45.69516335374513,1.4814599752426147,2.9434573650360107,3
133570,3275.2539222869323,33.011394773848984,1.3339437246322632,4.420001983642578,3
133580,2888.153671968267,10.403316233497744,0.9315102100372314,4.0344085693359375,3
133590,0.0,0.0,0.0,0.0,3
133610,0.0,0.0,0.0,0.0,3
133621,0.0,0.0,0.0,0.0,3
133622,0.0,0.0,0.0,0.0,3
133623,0.0,0.0,0.0,0.0,3
133624,0.0,0.0,0.0,0.0,3
133625,0.0,0.0,0.0,0.0,3
133626,0.0,0.0,0.0,0.0,3
133627,0.0,0.0,0.0,0.0,3
133628,0.0,0.0,0.0,0.0,3
133629,0.0,0.0,0.0,0.0,3
133630,192.32281298625355,0.6712104152319174,0.756718635559082,0.756718635559082,3
133640,0.0,0.0,0.0,0.0,3
133650,0.0,0.0,0.0,0.0,3
133660,0.0,0.0,0.0,0.0,3
133670,191.63739608507277,9.754192241487884,0.0002633713302202523,0.0002633713302202523,3
133680,0.0,0.0,0.0,0.0,3
133690,0.0,0.0,0.0,0.0,3
133701,0.0,0.0,0.0,0.0,3
133702,0.0,0.0,0.0,0.0,3
133703,0.0,0.0,0.0,0.0,3
133704,0.0,0.0,0.0,0.0,3
133705,0.0,0.0,0.0,0.0,3
133706,0.0,0.0,0.0,0.0,3
133707,0.0,0.0,0.0,0.0,3
133708,0.0,0.0,0.0,0.0,3
133709,0.0,0.0,0.0,0.0,3
133801,0.0,0.0,0.0,0.0,3
133802,0.0,0.0,0.0,0.0,3
133803,0.0,0.0,0.0,0.0,3
133804,0.0,0.0,0.0,0.0,3
133805,0.0,0.0,0.0,0.0,3
133806,0.0,0.0,0.0,0.0,3
133807,0.0,0.0,0.0,0.0,3
133808,0.0,0.0,0.0,0.0,3
133809,0.0,0.0,0.0,0.0,3
133900,0.0,0.0,0.0,0.0,3
134000,771.1432476449912,24.77034662230219,0.0019039803883060813,0.005318470299243927,3
141000,576.8685042186655,2.1586262866583423,0.002044793451204896,0.005916252266615629,3
142100,0.0,0.0,0.0,0.0,3
142211,0.0,0.0,0.0,0.0,3
142212,190.49379511861943,1.811455955164001,7.051652937661856e-05,7.051652937661856e-05,3
142213,0.0,0.0,0.0,0.0,3
142214,0.0,0.0,0.0,0.0,3
142215,0.0,0.0,0.0,0.0,3
142216,0.0,0.0,0.0,0.0,3
142217,0.0,0.0,0.0,0.0,3
142218,0.0,0.0,0.0,0.0,3
142219,0.0,0.0,0.0,0.0,3
142220,0.0,0.0,0.0,0.0,3
142230,0.0,0.0,0.0,0.0,3
142240,0.0,0.0,0.0,0.0,3
142250,0.0,0.0,0.0,0.0,3
142260,0.0,0.0,0.0,0.0,3
142271,0.0,0.0,0.0,0.0,3
142272,0.0,0.0,0.0,0.0,3
142273,0.0,0.0,0.0,0.0,3
142274,0.0,0.0,0.0,0.0,3
142275,0.0,0.0,0.0,0.0,3
142276,0.0,0.0,0.0,0.0,3
142277,0.0,0.0,0.0,0.0,3
142278,0.0,0.0,0.0,0.0,3
142279,0.0,0.0,0.0,0.0,3
142281,0.0,0.0,0.0,0.0,3
142282,0.0,0.0,0.0,0.0,3
142283,0.0,0.0,0.0,0.0,3
142284,0.0,0.0,0.0,0.0,3
142285,0.0,0.0,0.0,0.0,3
142286,381.93028378627184,1.204976362176358,2.093362331390381,2.730705976486206,3
142287,0.0,0.0,0.0,0.0,3
142288,0.0,0.0,0.0,0.0,3
142289,0.0,0.0,0.0,0.0,3
142291,0.0,0.0,0.0,0.0,3
142292,0.0,0.0,0.0,0.0,3
142293,0.0,0.0,0.0,0.0,3
142294,0.0,0.0,0.0,0.0,3
142295,0.0,0.0,0.0,0.0,3
142296,0.0,0.0,0.0,0.0,3
142297,0.0,0.0,0.0,0.0,3
142298,0.0,0.0,0.0,0.0,3
142299,379.79547595929097,8.50699317571744,0.3136690855026245,0.6269927024841309,3
142310,0.0,0.0,0.0,0.0,3
142320,0.0,0.0,0.0,0.0,3
142330,380.51242454142925,1.8346268092731655,0.41004639863967896,0.8197859525680542,3
142341,0.0,0.0,0.0,0.0,3
142342,0.0,0.0,0.0,0.0,3
142343,0.0,0.0,0.0,0.0,3
142344,0.0,0.0,0.0,0.0,3
142345,0.0,0.0,0.0,0.0,3
142346,0.0,0.0,0.0,0.0,3
142347,0.0,0.0,0.0,0.0,3
142348,0.0,0.0,0.0,0.0,3
142349,189.31780180690723,2.8265087226383288,0.0001288121857214719,0.0001288121857214719,3
142350,0.0,0.0,0.0,0.0,3
142360,0.0,0.0,0.0,0.0,3
142370,0.0,0.0,0.0,0.0,3
142380,0.0,0.0,0.0,0.0,3
142391,0.0,0.0,0.0,0.0,3
142392,0.0,0.0,0.0,0.0,3
142393,0.0,0.0,0.0,0.0,3
142394,0.0,0.0,0.0,0.0,3
142395,0.0,0.0,0.0,0.0,3
142396,0.0,0.0,0.0,0.0,3
142397,0.0,0.0,0.0,0.0,3
142398,0.0,0.0,0.0,0.0,3
142399,0.0,0.0,0.0,0.0,3
142410,0.0,0.0,0.0,0.0,3
142420,0.0,0.0,0.0,0.0,3
142430,1129.3359646562153,7.5678399403988115,5.502425670623779,10.009796142578125,3
142440,0.0,0.0,0.0,0.0,3
142450,0.0,0.0,0.0,0.0,3
142461,0.0,0.0,0.0,0.0,3
142462,0.0,0.0,0.0,0.0,3
142463,0.0,0.0,0.0,0.0,3
142464,0.0,0.0,0.0,0.0,3
142465,0.0,0.0,0.0,0.0,3
142466,0.0,0.0,0.0,0.0,3
142467,0.0,0.0,0.0,0.0,3
142468,0.0,0.0,0.0,0.0,3
142469,0.0,0.0,0.0,0.0,3
142470,0.0,0.0,0.0,0.0,3
142481,0.0,0.0,0.0,0.0,3
142482,0.0,0.0,0.0,0.0,3
142483,0.0,0.0,0.0,0.0,3
142484,0.0,0.0,0.0,0.0,3
142485,0.0,0.0,0.0,0.0,3
142486,0.0,0.0,0.0,0.0,3
142487,0.0,0.0,0.0,0.0,3
142488,0.0,0.0,0.0,0.0,3
142489,0.0,0.0,0.0,0.0,3
142491,0.0,0.0,0.0,0.0,3
142492,0.0,0.0,0.0,0.0,3
142493,0.0,0.0,0.0,0.0,3
142494,0.0,0.0,0.0,0.0,3
142495,0.0,0.0,0.0,0.0,3
142496,0.0,0.0,0.0,0.0,3
142497,0.0,0.0,0.0,0.0,3
142498,0.0,0.0,0.0,0.0,3
142499,0.0,0.0,0.0,0.0,3
142510,0.0,0.0,0.0,0.0,3
142520,0.0,0.0,0.0,0.0,3
142530,0.0,0.0,0.0,0.0,3
142541,0.0,0.0,0.0,0.0,3
142542,0.0,0.0,0.0,0.0,3
142543,0.0,0.0,0.0,0.0,3
142544,0.0,0.0,0.0,0.0,3
142545,0.0,0.0,0.0,0.0,3
142546,0.0,0.0,0.0,0.0,3
142547,0.0,0.0,0.0,0.0,3
142548,0.0,0.0,0.0,0.0,3
142549,0.0,0.0,0.0,0.0,3
142550,0.0,0.0,0.0,0.0,3
142560,0.0,0.0,0.0,0.0,3
142570,0.0,0.0,0.0,0.0,3
142580,0.0,0.0,0.0,0.0,3
142590,0.0,0.0,0.0,0.0,3
142610,0.0,0.0,0.0,0.0,3
142621,0.0,0.0,0.0,0.0,3
142622,0.0,0.0,0.0,0.0,3
142623,0.0,0.0,0.0,0.0,3
142624,0.0,0.0,0.0,0.0,3
142625,0.0,0.0,0.0,0.0,3
142626,0.0,0.0,0.0,0.0,3
142627,0.0,0.0,0.0,0.0,3
142628,0.0,0.0,0.0,0.0,3
142629,0.0,0.0,0.0,0.0,3
142631,0.0,0.0,0.0,0.0,3
142632,0.0,0.0,0.0,0.0,3
142633,0.0,0.0,0.0,0.0,3
142634,0.0,0.0,0.0,0.0,3
142635,0.0,0.0,0.0,0.0,3
142636,0.0,0.0,0.0,0.0,3
142637,0.0,0.0,0.0,0.0,3
142638,0.0,0.0,0.0,0.0,3
142639,0.0,0.0,0.0,0.0,3
142641,0.0,0.0,0.0,0.0,3
142642,0.0,0.0,0.0,0.0,3
142643,0.0,0.0,0.0,0.0,3
142644,0.0,0.0,0.0,0.0,3
142645,0.0,0.0,0.0,0.0,3
142646,0.0,0.0,0.0,0.0,3
142647,0.0,0.0,0.0,0.0,3
142648,0.0,0.0,0.0,0.0,3
142649,0.0,0.0,0.0,0.0,3
142651,0.0,0.0,0.0,0.0,3
142652,0.0,0.0,0.0,0.0,3
142653,0.0,0.0,0.0,0.0,3
142654,0.0,0.0,0.0,0.0,3
142655,0.0,0.0,0.0,0.0,3
142656,0.0,0.0,0.0,0.0,3
142657,0.0,0.0,0.0,0.0,3
142658,0.0,0.0,0.0,0.0,3
142659,0.0,0.0,0.0,0.0,3
142660,0.0,0.0,0.0,0.0,3
142661,0.0,0.0,0.0,0.0,3
142662,0.0,0.0,0.0,0.0,3
142663,0.0,0.0,0.0,0.0,3
142664,0.0,0.0,0.0,0.0,3
142665,0.0,0.0,0.0,0.0,3
142666,0.0,0.0,0.0,0.0,3
142667,0.0,0.0,0.0,0.0,3
142668,0.0,0.0,0.0,0.0,3
142669,0.0,0.0,0.0,0.0,3
142670,0.0,0.0,0.0,0.0,3
142681,0.0,0.0,0.0,0.0,3
142682,0.0,0.0,0.0,0.0,3
142683,0.0,0.0,0.0,0.0,3
142684,0.0,0.0,0.0,0.0,3
142685,0.0,0.0,0.0,0.0,3
142686,0.0,0.0,0.0,0.0,3
142687,0.0,0.0,0.0,0.0,3
142688,0.0,0.0,0.0,0.0,3
142689,1280.6174025011364,14.767268798129896,0.559223473072052,1.530261754989624,3
142691,0.0,0.0,0.0,0.0,3
142692,0.0,0.0,0.0,0.0,3
142693,0.0,0.0,0.0,0.0,3
142694,0.0,0.0,0.0,0.0,3
142695,0.0,0.0,0.0,0.0,3
142696,0.0,0.0,0.0,0.0,3
142697,0.0,0.0,0.0,0.0,3
142698,0.0,0.0,0.0,0.0,3
142699,0.0,0.0,0.0,0.0,3
142711,0.0,0.0,0.0,0.0,3
142712,0.0,0.0,0.0,0.0,3
142713,0.0,0.0,0.0,0.0,3
142714,0.0,0.0,0.0,0.0,3
142715,0.0,0.0,0.0,0.0,3
142716,0.0,0.0,0.0,0.0,3
142717,0.0,0.0,0.0,0.0,3
142718,0.0,0.0,0.0,0.0,3
142719,0.0,0.0,0.0,0.0,3
142721,0.0,0.0,0.0,0.0,3
142722,0.0,0.0,0.0,0.0,3
142723,0.0,0.0,0.0,0.0,3
142724,0.0,0.0,0.0,0.0,3
142725,0.0,0.0,0.0,0.0,3
142726,0.0,0.0,0.0,0.0,3
142727,0.0,0.0,0.0,0.0,3
142728,0.0,0.0,0.0,0.0,3
142729,0.0,0.0,0.0,0.0,3
142731,0.0,0.0,0.0,0.0,3
142732,0.0,0.0,0.0,0.0,3
142733,0.0,0.0,0.0,0.0,3
142734,0.0,0.0,0.0,0.0,3
142735,0.0,0.0,0.0,0.0,3
142736,0.0,0.0,0.0,0.0,3
142737,0.0,0.0,0.0,0.0,3
142738,0.0,0.0,0.0,0.0,3
142739,0.0,0.0,0.0,0.0,3
142741,0.0,0.0,0.0,0.0,3
142742,0.0,0.0,0.0,0.0,3
142743,0.0,0.0,0.0,0.0,3
142744,0.0,0.0,0.0,0.0,3
142745,0.0,0.0,0.0,0.0,3
142746,0.0,0.0,0.0,0.0,3
142747,0.0,0.0,0.0,0.0,3
142748,0.0,0.0,0.0,0.0,3
142749,0.0,0.0,0.0,0.0,3
142750,0.0,0.0,0.0,0.0,3
142761,0.0,0.0,0.0,0.0,3
142762,0.0,0.0,0.0,0.0,3
142763,0.0,0.0,0.0,0.0,3
142764,0.0,0.0,0.0,0.0,3
142765,0.0,0.0,0.0,0.0,3
142766,0.0,0.0,0.0,0.0,3
142767,0.0,0.0,0.0,0.0,3
142768,0.0,0.0,0.0,0.0,3
142769,0.0,0.0,0.0,0.0,3
142771,0.0,0.0,0.0,0.0,3
142772,0.0,0.0,0.0,0.0,3
142773,0.0,0.0,0.0,0.0,3
142774,0.0,0.0,0.0,0.0,3
142775,0.0,0.0,0.0,0.0,3
142776,0.0,0.0,0.0,0.0,3
142777,0.0,0.0,0.0,0.0,3
142778,185.60394083618914,0.8868702970469285,0.0010597259970381856,0.0010597259970381856,3
142779,0.0,0.0,0.0,0.0,3
